id,name
1811,火神斧
1812,莫古莫古斧
1813,暴怒震斧
1814,風神嚎
1815,土神大斧
1816,勇悍斧
1817,亞拉戈戰斧
1818,雙釘
1819,風化長槍
1820,獸骨漁槍
1821,青銅長槍
1822,牡羊角漁槍
1823,犬牙漁槍
1824,黃銅長槍
1825,黑鐵長槍
1826,乙太黑鐵長槍
1827,黑鐵騎槍
1828,乙太黑鐵騎槍
1829,牙兵漁槍
1830,甲兵漁槍
1831,鬥兵漁槍
1832,教練戰叉
1833,黑鐵戰戈
1834,乙太黑鐵戰戈
1835,赤潮
1836,白銀戰叉
1837,乙太白銀戰叉
1838,黑鐵戰戟
1839,乙太白鋼戰戟
1840,舊化戰戈
1841,牙兵長槍
1842,甲兵長槍
1843,鬥兵長槍
1844,破浪
1845,白鋼長槍
1846,乙太白鋼長槍
1847,白鋼重騎槍
1848,乙太白鋼重騎槍
1849,破甲戰戟
1850,蟹甲漁槍
1851,乙太蟹甲漁槍
1852,密林戰叉
1853,碧海戰戈
1854,黃沙戰戟
1855,祕銀長槍
1856,乙太祕銀長槍
1857,飛龍之槍
1858,密林漁槍
1859,碧海戰戟
1860,碧海騎槍
1861,黃沙戰戈
1862,鈷鐵戰戟
1863,乙太鈷鐵戰戟
1864,牙曹長槍
1865,甲曹長槍
1866,鬥曹長槍
1867,三尖槍
1868,乙太三尖槍
1869,引航戰戈
1870,蓋爾巴爾德的朱刺
1871,古典戰戈
1872,雄鹿戰戈
1873,乙太雄鹿戰戈
1874,穿心槍蓋博爾格半成品
1875,巨膽三尖槍
1876,准牙士槍
1877,甲士三尖槍
1878,鬥士長槍
1879,冠軍騎槍
1880,火神槍
1881,莫古莫古叉
1882,方尖槍
1883,風神喙
1884,土神長槍
1885,穿心槍蓋博爾格
1886,雷雲
1887,亞拉戈長槍
1888,聖槍
1889,風化短弓
1890,審判弓
1891,楓木短弓
1892,楓木長弓
1893,白羽楓木短弓
1894,革裝楓木長弓
1895,梣木短弓
1896,乙太梣木短弓
1897,榆木長弓
1898,乙太榆木長弓
1899,高速榆木短弓
1900,乙太高速榆木短弓
1901,教練裝甲弓
1902,牙兵短弓
1903,甲兵短弓
1904,鬥兵短弓
1905,革裝榆木長弓
1906,乙太革裝榆木長弓
1907,夜梟之弓
1908,梣木複合弓
1909,乙太梣木複合弓
1910,舊化戰弓
1911,牙兵戰弓
1912,甲兵戰弓
1913,鬥兵戰弓
1914,奸詐尤奇爾
1915,梣木騎兵弓
1916,乙太梣木騎兵弓
1917,橡木長弓
1918,乙太橡木長弓
1919,摘巢弓
1920,秘銀騎兵弓
1921,乙太秘銀騎兵弓
1922,密林長弓
1923,碧海複合弓
1924,黃沙短弓
1925,橡木複合弓
1926,乙太橡木複合弓
1927,暗影戰弓
1928,密林短弓
1929,碧海騎兵弓
1930,黃沙長弓
1931,黃沙複合弓
1932,鈷鐵騎兵弓
1933,乙太鈷鐵騎兵弓
1934,牙曹戰弓
1935,甲曹戰弓
1936,鬥曹戰弓
1937,紫杉長弓
1938,乙太紫杉長弓
1939,青翠短弓
1940,阿蕾索妮的歌弓
1941,古典戰弓
1942,蟹甲戰弓
1943,乙太蟹甲戰弓
1944,月神之弓半成品
1945,巨膽長弓
1946,牙士戰弓
1947,甲士戰弓
1948,鬥士戰弓
1949,長臂複合弓
1950,火神弓
1951,莫古莫古弓
1952,風神刺
1953,薩倫伽光弓
1954,土神戰弓
1955,月神之弓
1956,亞拉戈複合弓
1957,精靈之弓
1958,楓木幻杖
1959,低語楓木幻杖
1960,綠葉楓木幻杖
1961,梣木幻杖
1962,乙太梣木幻杖
1963,綠葉梣木幻杖
1964,乙太綠葉梣木幻杖
1965,低語梣木幻杖
1966,乙太低語梣木幻杖
1967,紫杉幻杖
1968,乙太紫杉幻杖
1969,綠葉紫杉幻杖
1970,乙太綠葉紫杉幻杖
1971,綠葉橡木幻杖
1972,乙太綠葉橡木幻杖
1973,黃沙幻杖
1974,冰華幻杖
1975,乙太冰華幻杖
1976,土華幻杖
1977,乙太土華幻杖
1978,水華幻杖
1979,乙太水華幻杖
1980,密林幻杖
1981,火華幻杖
1982,乙太火華幻杖
1983,風華幻杖
1984,乙太風華幻杖
1985,雷華幻杖
1986,乙太雷華幻杖
1987,綠葉紫檀幻杖
1988,乙太綠葉紫檀幻杖
1989,牙士幻杖
1990,甲士幻杖
1991,鬥士幻杖
1992,莫古莫古幻杖
1993,風神詐
1994,土神牧杖
1995,風化牧杖
1996,楓木牧杖
1997,楓木手杖
1998,梣木根杖
1999,乙太梣木根杖
2000,榆木牧杖
2001,乙太榆木牧杖
2002,榆木手杖
2003,乙太榆木手杖
2004,紫杉根杖
2005,乙太紫杉根杖
2006,教練手杖
2007,牙兵牧杖
2008,甲兵牧杖
2009,鬥兵牧杖
2010,銅鈴紫杉牧杖
2011,紫杉手杖
2012,乙太紫杉手杖
2013,假面太陽
2014,舊化牧杖
2015,胡桃木牧杖
2016,乙太胡桃木牧杖
2017,牙兵手杖
2018,甲兵手杖
2019,鬥兵手杖
2020,達蘭朵爾之心
2021,黑羽手杖
2022,乙太黑羽手杖
2023,橡木根杖
2024,乙太橡木根杖
2025,血泣
2026,銅鈴橡木牧杖
2027,乙太銅鈴橡木牧杖
2028,密林牧杖
2029,碧海根杖
2030,萌芽紫檀根杖
2031,乙太萌芽紫檀根杖
2032,靈木之杖
2033,密林根杖
2034,碧海牧杖
2035,黃沙手杖
2036,牙曹根杖
2037,甲曹根杖
2038,鬥曹根杖
2039,翡翠手杖
2040,乙太翡翠手杖
2041,古典牧杖
2042,獄王牧杖
2043,札布蘭的風暴
2044,銅鈴紅木牧杖
2045,乙太銅鈴紅木牧杖
2046,酒神杖半成品
2047,樹靈神
2048,巨膽牧杖
2049,狂人低語
2050,火神杖
2051,七公六杖
2052,酒神杖
2053,亞拉戈牧杖
2054,萬全棒
2055,風化咒杖
2056,獸骨咒角
2057,紅銅咒杖
2058,青銅咒杖
2059,黃銅咒錘
2060,乙太黃銅咒錘
2061,黃銅咒杖
2062,乙太裝飾紅銅咒杖
2063,風華咒角
2064,乙太風華咒角
2065,教練咒錘
2066,寒冰烙印
2067,乙太寒冰烙印
2068,舊化咒錘
2069,白銀咒杖
2070,乙太白銀咒杖
2071,土華咒角
2072,乙太土華咒角
2073,牙兵咒角
2074,甲兵咒角
2075,鬥兵咒角
2076,熏銀咒杖
2077,乙太裝飾白銀咒杖
2078,火華咒角
2079,乙太火華咒角
2080,憎惡
2081,密林咒杖
2082,黃沙咒角
2083,雷華咒角
2084,乙太雷華咒角
2085,碧海咒錘
2086,碧海咒杖
2087,黃沙咒錘
2088,綠金咒杖
2089,乙太綠金咒杖
2090,牙曹咒錘
2091,甲曹咒錘
2092,鬥曹咒錘
2093,古典咒錘
2094,水華咒角
2095,乙太水華咒角
2096,青翠咒杖
2097,翡翠咒杖
2098,乙太翡翠咒杖
2099,牙士咒杖
2100,甲士咒杖
2101,鬥士咒錘
2102,染血咒杖
2103,火神錘
2104,土神咒錘
2105,亞拉戈咒杖
2106,獸骨長杖
2107,牡羊角長杖
2108,蟹甲獸骨長杖
2109,獸齒牡羊角長杖
2110,乙太獸齒牡羊角長杖
2111,羚羊角長杖
2112,乙太羚羊角長杖
2113,牙兵長杖
2114,甲兵長杖
2115,鬥兵長杖
2116,血角長杖
2117,金羊長杖
2118,獸齒羚羊角長杖
2119,乙太獸齒羚羊角長杖
2120,十指長杖
2121,山羊角長杖
2122,乙太山羊角長杖
2123,獸齒山羊角長杖
2124,乙太獸齒山羊角長杖
2125,獸角長杖
2126,乙太獸角長杖
2127,碧海長杖
2128,聖持杖
2129,密林長杖
2130,黑角長杖
2131,乙太黑角長杖
2132,奧布里耶的低語
2133,白牙長杖
2134,乙太白牙長杖
2135,星塵杖半成品
2136,巨膽長杖
2137,莫古莫古長杖
2138,風神導
2139,星盤杖
2140,星塵杖
2141,長老之杖
2142,風化魔導書
2143,鞣革魔導書
2144,楓木巫書
2145,雕花鞣革魔導書
2146,梣木巫書
2147,硬革魔導書
2148,乙太硬革魔導書
2149,雕花硬革魔導書
2150,乙太雕花硬革魔導書
2151,紫杉巫書
2152,教練魔導書
2153,牙兵魔導書
2154,甲兵魔導書
2155,鬥兵魔導書
2156,山羊革魔導書
2157,乙太山羊革魔導書
2158,舊化巫書
2159,學生用黃銅之書
2160,雕花山羊革魔導書
2161,乙太雕花山羊革魔導書
2162,牙兵巫書
2163,甲兵巫書
2164,鬥兵巫書
2165,學生用鞣革魔導書
2166,白銀之書
2167,乙太白銀之書
2168,學生用白銀之書
2169,雕花白銀之書
2170,乙太雕花白銀之書
2171,密林魔導書
2172,碧海魔導書
2173,黃沙魔導書
2174,秘銀之書
2175,乙太秘銀之書
2176,魔喚藝書
2177,禱文藝書
2178,密林巫書
2179,碧海巫書
2180,黃沙巫書
2181,牙兵青銅之書
2182,甲兵黑鐵之書
2183,鬥兵黃銅之書
2184,古典巫書
2185,綠金之書
2186,乙太綠金之書
2187,學生用秘銀之書
2188,暗耀魔導書
2189,雕花綠金之書
2190,乙太雕花綠金之書
2191,綠瞳列傳半成品
2192,萬辭全書半成品
2193,薩維奈魔咒書
2194,薩維奈癒咒書
2195,牙士詠咒魔導書
2196,牙士治癒魔導書
2197,甲士詠咒魔導書
2198,甲士治癒魔導書
2199,鬥士詠咒魔導書
2200,鬥士治癒魔導書
2201,博學治癒巫書
2202,博學詠咒巫書
2203,火神書
2204,火神典
2205,風神願
2206,風神懷
2207,莫古莫古書·莫古
2208,莫古莫古書·咕波
2209,土神巨鑰
2210,土神聖鑰
2211,神言集
2212,神恩集
2213,綠瞳列傳
2214,萬辭全書
2215,亞拉戈詠咒魔導書
2216,亞拉戈治癒魔導書
2217,萬全之書
2218,知識之書
2219,楓木方盾
2220,公會紋章盾
2221,雙蛇紋章盾
2222,黑渦紋章盾
2223,不滅紋章盾
2224,舊化方盾
2225,舊化重盾
2226,青銅重盾
2227,舊化小圓盾
2228,圓盾
2229,鞣革皮盾
2230,青銅步兵盾
2231,青銅小圓盾
2232,舊化步兵盾
2233,梣木方盾
2234,監護圓盾
2235,夜伏者皮盾
2236,黑鐵重盾
2237,舊化圓盾
2238,古典方盾
2239,鑲鐵小圓盾
2240,乙太鑲鐵小圓盾
2241,黑鐵機關盾
2242,黑鐵步兵盾
2243,乙太黑鐵步兵盾
2244,古典重盾
2245,淺海皮盾
2246,蛇紋圓盾
2247,乙太蛇紋圓盾
2248,黑鐵鳶盾
2249,乙太黑鐵鳶盾
2250,山羊革皮盾
2251,乙太山羊革皮盾
2252,牙兵皮盾
2253,甲兵步兵盾
2254,鬥兵機關盾
2255,蠻勇方盾
2256,殘陽輕盾
2257,公牛重盾
2258,乙太公牛重盾
2259,舊化鳶盾
2260,鑲銀小圓盾
2261,乙太鑲銀小圓盾
2262,鑲銀步兵盾
2263,乙太鑲銀步兵盾
2264,古典小圓盾
2265,密林方盾
2266,碧海鳶盾
2267,黃沙圓盾
2268,雙劍機關盾
2269,乙太雙劍機關盾
2270,盜龍革皮盾
2271,托爾穆恩的意志
2272,乙太盜龍革皮盾
2273,密林圓盾
2274,密林小圓盾
2275,碧海機關盾
2276,黃沙步兵盾
2277,黃沙重盾
2278,古典步兵盾
2279,鈷鐵步兵盾
2280,乙太鈷鐵步兵盾
2281,牙曹皮盾
2282,牙曹重盾
2283,甲曹皮盾
2284,甲曹重盾
2285,鬥曹皮盾
2286,鬥曹機關盾
2287,鷹紋圓盾
2288,乙太鷹紋圓盾
2289,古典圓盾
2290,奧布里耶的寄寓
2291,毒蠍盾
2292,引航鳶盾
2293,邪術小圓盾
2294,鳶盾
2295,乙太鳶盾
2296,鈷鐵雙劍機關盾
2297,乙太鈷鐵雙劍機關盾
2298,牛血皮盾
2299,乙太牛血皮盾
2300,古典鳶盾
2301,恐狼步兵盾
2302,玄鋼步兵盾
2303,玄鋼小圓盾
2304,雲杉圓盾
2305,土神壁盾
2306,神聖盾
2307,奧汀神盾
2308,亞拉戈圓盾
2309,古代小圓盾
2310,
2311,洋蔥之盾
2312,
2313,
2314,風化手鋸
2315,青銅手鋸
2316,業餘手鋸
2317,陸行鳥手鋸
2318,新來者手鋸
2319,黑鐵雕紋手鋸
2320,黑鐵陸行鳥手鋸
2321,白鋼雕紋手鋸
2322,橫切手鋸
2323,秘銀手鋸
2324,秘銀陸行鳥手鋸
2325,鈷鐵雕紋手鋸
2326,流光手鋸
2327,烏利庫梅手鋸
2328,業餘羊角錘
2329,青銅羊角錘
2330,新兵羊角錘
2331,黑鐵羊角錘
2332,新來者羊角錘
2333,初學者羊角錘
2334,白鋼羊角錘
2335,革柄白鋼羊角錘
2336,學徒羊角錘
2337,秘銀羊角錘
2338,鈷鐵羊角錘
2339,民兵羊角錘
2340,風化橫頭錘
2341,青銅橫頭錘
2342,業餘橫頭錘
2343,青銅鳥嘴錘
2344,黑鐵橫頭錘
2345,新來者橫頭錘
2346,黑鐵鳥嘴錘
2347,加重鳥嘴錘
2348,白鋼橫頭錘
2349,白鋼鳥嘴錘
2350,革柄白鋼鳥嘴錘
2351,鈷鐵橫頭錘
2352,革柄鳥嘴錘
2353,流光鳥嘴錘
2354,伏爾甘神錘
2355,業餘銼刀
2356,青銅銼刀
2357,新兵銼刀
2358,黑鐵銼刀
2359,新來者銼刀
2360,初學者銼刀
2361,白鋼銼刀
2362,學徒銼刀
2363,秘銀銼刀
2364,鈷鐵銼刀
2365,民兵銼刀
2366,風化甲冑錘
2367,青銅甲冑錘
2368,業餘甲冑錘
2369,青銅圓頭錘
2370,黑鐵甲冑錘
2371,新來者甲冑錘
2372,黑鐵圓頭錘
2373,革柄圓頭錘
2374,白鋼甲冑錘
2375,白鋼圓頭錘
2376,鈷鐵甲冑錘
2377,鈷鐵圓頭錘
2378,流光圓頭錘
2379,庫爾達雷貢神錘
2380,業餘手鉗
2381,青銅手鉗
2382,新兵手鉗
2383,黑鐵手鉗
2384,新來者手鉗
2385,初學者手鉗
2386,白鋼手鉗
2387,學徒手鉗
2388,秘銀手鉗
2389,鈷鐵手鉗
2390,民兵手鉗
2391,風化金工錘
2392,青銅金工錘
2393,業餘金工錘
2394,青銅裝飾錘
2395,黑鐵金工錘
2396,新來者金工錘
2397,黑鐵裝飾錘
2398,白鋼金工錘
2399,白鋼裝飾錘
2400,秘銀裝飾錘
2401,秘銀工藝錘
2402,綠金工藝錘
2403,流光金工錘
2404,烏爾卡卦利神錘
2405,業餘砂輪機
2406,砂岩砂輪機
2407,新兵砂輪機
2408,泥岩砂輪機
2409,新來者砂輪機
2410,初學者砂輪機
2411,粉岩砂輪機
2412,學徒砂輪機
2413,寶石砂輪機
2414,石蜥蜴砂輪機
2415,民兵砂輪機
2416,風化裁皮刀
2417,青銅裁皮刀
2418,業餘裁皮刀
2419,黃銅裁皮刀
2420,新來者裁皮刀
2421,黑鐵圓革刀
2422,黑鐵裁皮刀
2423,白銀裁皮刀
2424,白鋼圓革刀
2425,秘銀裁皮刀
2426,秘銀圓革刀
2427,綠金裁皮刀
2428,流光裁皮刀
2429,萍嘉神刀
2430,業餘平斬
2431,青銅平斬
2432,新兵平斬
2433,黑鐵平斬
2434,新來者平斬
2435,初學者平斬
2436,白鋼平斬
2437,革柄白鋼平斬
2438,學徒平斬
2439,秘銀平斬
2440,鈷鐵平斬
2441,民兵平斬
2442,風化縫針
2443,紅銅縫針
2444,蝠牙縫針
2445,業餘縫針
2446,黃銅縫針
2447,新來者縫針
2448,白銀縫針
2449,蟲牙針
2450,秘銀縫針
2451,狼牙縫針
2452,仙人針
2453,綠金縫針
2454,流光縫針
2455,克洛托縫針
2456,業餘紡車
2457,梣木紡車
2458,新兵紡車
2459,新來者紡車
2460,榆木紡車
2461,初學者紡車
2462,胡桃紡車
2463,學徒紡車
2464,紅木紡車
2465,紫檀紡車
2466,民兵紡車
2467,風化蒸餾器
2468,青銅蒸餾器
2469,業餘蒸餾器
2470,黃銅蒸餾器
2471,新來者蒸餾器
2472,黑鐵蒸餾器
2473,特製蒸餾器
2474,白鋼蒸餾器
2475,白銀蒸餾器
2476,秘銀蒸餾器
2477,綠金蒸餾器
2478,熱能蒸餾器
2479,流光蒸餾器
2480,帕拉塞爾蘇斯蒸餾器
2481,業餘研缽
2482,青銅研缽
2483,新兵研缽
2484,黑鐵研缽
2485,新來者研缽
2486,初學者研缽
2487,白鋼研缽
2488,重鋼研缽
2489,學徒研缽
2490,秘銀研缽
2491,鈷鐵研缽
2492,民兵研缽
2493,風化平底鍋
2494,青銅平底鍋
2495,業餘平底鍋
2496,黑鐵平底鍋
2497,新來者平底鍋
2498,黑鐵煎鍋
2499,炸彈煎鍋
2500,白鋼平底鍋
2501,純白平底鍋
2502,白鋼煎鍋
2503,鈷鐵平底鍋
2504,地獄廚鍋
2505,流光平底鍋
2506,薔提可神鍋
2507,業餘廚刀
2508,青銅廚刀
2509,新兵廚刀
2510,黑鐵廚刀
2511,新來者廚刀
2512,初學者廚刀
2513,白鋼廚刀
2514,革柄白鋼廚刀
2515,學徒廚刀
2516,秘銀廚刀
2517,鈷鐵廚刀
2518,民兵廚刀
2519,風化十字鎬
2520,青銅十字鎬
2521,業餘十字鎬
2522,白羽十字鎬
2523,鐵十字鎬
2524,新來者十字鎬
2525,黑鐵十字鎬
2526,白鋼十字鋤
2527,白鋼十字鎬
2528,秘銀十字鎬
2529,鈷鐵十字鎬
2530,小鷹十字鎬
2531,流光十字鎬
2532,瑪門魔鋤
2533,風化碎石錘
2534,青銅碎石錘
2535,新兵碎石錘
2536,新來者碎石錘
2537,黑鐵碎石錘
2538,初學者碎石錘
2539,白鋼碎石錘
2540,革柄白鋼碎石錘
2541,學徒碎石錘
2542,秘銀碎石錘
2543,鈷鐵碎石錘
2544,民兵碎石錘
2545,風化手斧
2546,青銅手斧
2547,業餘手斧
2548,黑鐵手斧
2549,新來者手斧
2550,黃銅手斧
2551,黑鐵陸行鳥手斧
2552,白鋼手斧
2553,白鋼陸行鳥手斧
2554,秘銀手斧
2555,鈷鐵手斧
2556,獸角手斧
2557,流光手斧
2558,勞尼神斧
2559,風化鐮刀
2560,青銅鐮刀
2561,新兵鐮刀
2562,黑鐵鐮刀
2563,新來者鐮刀
2564,初學者鐮刀
2565,白鋼鐮刀
2566,革柄白鋼鐮刀
2567,學徒鐮刀
2568,秘銀鐮刀
2569,鈷鐵鐮刀
2570,民兵鐮刀
2571,風化釣竿
2572,柳木釣竿
2573,業餘釣竿
2574,榆木釣竿
2575,新來者釣竿
2576,紫杉釣竿
2577,羚羊角釣竿
2578,胡桃釣竿
2579,獸角釣竿
2580,紅木釣竿
2581,紫檀釣竿
2582,鍍金紫檀釣竿
2583,流光釣竿
2584,阿耳刻悠妮神竿
2585,沙蠶
2586,蛾蛹
2587,潮蟲
2588,小龍蝦丸子
2589,鰕虎丸子
2590,血蚯蚓
2591,溝鼠尾巴
2592,搖蚊
2593,螃蟹丸子
2594,奶油蟲
2595,鱸魚丸子
2596,匙蟲
2597,花蠅
2598,鯡魚丸子
2599,蜜蟲
2600,沙蛭
2601,蛀蟲
2602,沙壁虎
2603,火螢
2604,滾石
2605,浮游蟲
2606,極地磷蝦
2607,石蠶
2608,沙毛蟲
2609,氣球蟲
2610,陸行鳥擬餌
2611,漂浮誘餌魚
2612,黃銅勺形魚餌
2613,小蝦肉籠
2614,烏鴉擬餌
2615,白銀勺形魚餌
2616,鐵板鉤
2617,下沉誘餌魚
2618,毛球擬餌
2619,重鐵板鉤
2620,旋轉亮片
2621,磷蝦肉籠
2622,秘銀勺形魚餌
2623,雉雞擬餌
2624,漂浮誘餌蛙
2625,彩虹勺形魚餌
2626,複合亮片
2627,羽毛擬餌
2628,弓角
2629,草布兜帽
2630,草布大地兜帽
2631,鞣革突騎帽
2632,加隆德護目鏡
2633,莫古莫古帽
2634,光之頭盔
2635,審判鎖甲頭罩
2636,審判護目鏡
2637,洋蔥頭盔
2638,南瓜頭
2639,青嫩南瓜頭
2640,白南瓜頭
2641,成熟南瓜頭
2642,夢幻帽
2643,馴鹿角
2644,玉兔武士盔
2645,天龍武士盔
2646,朱漆天龍武士盔
2647,金箔天龍武士盔
2648,黑漆天龍武士盔
2649,奇智圍巾
2650,公會帽
2651,默諾阿面具
2652,草布頭巾
2653,鞣革眼罩
2654,硬革盔帽
2655,草布寬邊帽
2656,青銅鎖甲頭罩
2657,舊化廚帽
2658,草帽
2659,質樸蛋殼帽
2660,業餘頭甲
2661,業餘兜帽
2662,青銅角盔
2663,馬僕草帽
2664,紅銅開面盔
2665,棉布包頭巾
2666,馬倌草帽
2667,舊化頭盔
2668,黃銅眼鏡
2669,硬革眼罩
2670,棉布圍巾
2671,陸行鳥蛋殼帽
2672,硬革小帽
2673,青銅頭盔
2674,乙太青銅頭盔
2675,梣木假面
2676,乙太梣木假面
2677,狩獵帽
2678,乙太狩獵帽
2679,掠奪騎士帽
2680,黃銅開面盔
2681,乙太裝飾開面盔
2682,海盜頭巾
2683,掠奪護目鏡
2684,掠奪頭盔
2685,黃銅頭冠（日長石）
2686,乙太黃銅頭冠（日長石）
2687,黃銅頭冠（賽黃晶）
2688,乙太黃銅頭冠（賽黃晶）
2689,黃銅頭冠（孔雀石）
2690,乙太黃銅頭冠（孔雀石）
2691,黃銅頭冠（榍石）
2692,乙太黃銅頭冠（榍石）
2693,黃銅頭冠（螢石）
2694,乙太黃銅頭冠（螢石）
2695,黃銅頭冠（天青石）
2696,乙太黃銅頭冠（天青石）
2697,山羊革盔帽
2698,乙太山羊革盔帽
2699,棉布兜帽
2700,棉布大地兜帽
2701,乙太棉布兜帽
2702,舊化小丑帽
2703,梣木假面（天青石）
2704,乙太梣木假面（天青石）
2705,黑漆玉兔武士盔
2706,銀箔玉兔武士盔
2707,迷彩蛋殼帽
2708,黑鐵角盔
2709,乙太黑鐵角盔
2710,山羊革眼罩
2711,乙太山羊革眼罩
2712,黑鐵頭盔
2713,乙太黑鐵頭盔
2714,新來者頭甲
2715,密林士兵帽
2716,碧海士兵帽
2717,黃沙士兵帽
2718,夸爾眼罩
2719,棉布圓錐帽
2720,乙太棉布圓錐帽
2721,教練鎖甲頭罩
2722,教練寬邊帽
2723,黑鐵騎兵頭盔
2724,乙太黑鐵騎兵頭盔
2725,加固角盔
2726,乙太加固角盔
2727,棉絨頭巾
2728,白銀眼鏡
2729,棉絨包頭巾
2730,乙太棉絨包頭巾
2731,白銀作業眼鏡
2732,乙太白銀眼鏡
2733,棉絨巧匠無簷帽
2734,棉絨大地無簷帽
2735,白銀頭冠（石榴石）
2736,乙太白銀頭冠（石榴石）
2737,白銀頭冠（透綠柱石）
2738,乙太白銀頭冠（透綠柱石）
2739,白銀頭冠（橄欖石）
2740,乙太白銀頭冠（橄欖石）
2741,白銀頭冠（金綠柱石）
2742,乙太白銀頭冠（金綠柱石）
2743,白銀頭冠（紫水晶）
2744,乙太白銀頭冠（紫水晶）
2745,白銀頭冠（海藍石）
2746,乙太白銀頭冠（海藍石）
2747,夜鷹面罩
2748,酷刑單片眼鏡
2749,獄卒開面盔
2750,棉絨貝雷帽
2751,三色蛋殼帽
2752,遊隼頭盔
2753,白鋼角盔
2754,乙太白鋼角盔
2755,白鋼頭盔
2756,乙太白鋼頭盔
2757,古典頭盔
2758,白鋼護目鏡
2759,舊化兜帽
2760,牙兵兜帽
2761,甲兵角盔
2762,鬥兵兜帽
2763,棉絨圓錐帽
2764,乙太棉絨圓錐帽
2765,白鋼騎兵頭盔
2766,乙太白鋼騎兵頭盔
2767,骷髏眼罩
2768,乙太骷髏眼罩
2769,秘銀作業眼鏡
2770,步兵頭巾
2771,戰鬥法師帽
2772,騎兵面具
2773,深紅圓錐帽
2774,秘銀眼鏡
2775,乙太秘銀眼鏡
2776,亞麻包頭巾
2777,乙太亞麻包頭巾
2778,鮟鱇草帽
2779,亞麻寬邊帽
2780,乙太亞麻寬邊帽
2781,占卜帽
2782,偷獵者狩獵帽
2783,征服者頭盔
2784,陸行鳥面具
2785,古典廚帽
2786,白鋼開面盔
2787,乙太白鋼開面盔
2788,野豬革盔帽
2789,乙太野豬革盔帽
2790,秘銀頭冠（紅電氣石）
2791,乙太秘銀頭冠（紅電氣石）
2792,秘銀頭冠（鋯石）
2793,乙太秘銀頭冠（鋯石）
2794,秘銀頭冠（電氣石）
2795,乙太秘銀頭冠（電氣石）
2796,秘銀頭冠（琥珀）
2797,乙太秘銀頭冠（琥珀）
2798,秘銀頭冠（尖晶石）
2799,乙太秘銀頭冠（尖晶石）
2800,秘銀頭冠（綠松石）
2801,乙太秘銀頭冠（綠松石）
2802,秘銀騎兵頭盔
2803,乙太秘銀騎兵頭盔
2804,亞麻巧匠無簷帽
2805,亞麻大地無簷帽
2806,呢絨兜帽
2807,乙太呢絨兜帽
2808,呢絨大地兜帽
2809,暗黑蛋殼帽
2810,呢絨包頭巾
2811,乙太呢絨包頭巾
2812,秘銀頭盔
2813,乙太秘銀頭盔
2814,呢絨寬邊帽
2815,乙太呢絨寬邊帽
2816,亞麻獵鹿帽
2817,秘銀開面盔
2818,乙太秘銀開面盔
2819,秘銀口罩
2820,紅洋蔥頭盔
2821,探險者突騎帽
2822,探險者頭巾
2823,老兵盔帽
2824,煽動者假面
2825,呢絨狩獵帽
2826,乙太呢絨狩獵帽
2827,秘銀鎖甲頭罩
2828,乙太秘銀鎖甲頭罩
2829,呢絨貝雷帽
2830,加固騎兵頭盔
2831,乙太加固騎兵頭盔
2832,呢絨騎士帽
2833,乙太呢絨騎士帽
2834,鈷鐵護目鏡
2835,纖維兜帽
2836,乙太纖維兜帽
2837,纖維大地兜帽
2838,牙曹兜帽
2839,牙曹頭冠
2840,牙曹假面
2841,牙曹貝雷帽
2842,甲曹角盔
2843,甲曹頭冠
2844,甲曹假面
2845,甲曹貝雷帽
2846,鬥曹兜帽
2847,鬥曹頭冠
2848,鬥曹假面
2849,鬥曹貝雷帽
2850,鈷鐵騎兵頭盔
2851,乙太鈷鐵騎兵頭盔
2852,纖維寬邊帽
2853,乙太纖維寬邊帽
2854,呢絨獵鹿帽
2855,古典小丑帽
2856,鼻眼鏡
2857,綠金單片眼鏡
2858,乙太綠金單片眼鏡
2859,鈷鐵開面盔
2860,乙太鈷鐵開面盔
2861,鈷鐵口罩
2862,盜龍革盔帽
2863,乙太盜龍革盔帽
2864,將領兜帽
2865,輕步兵盔帽
2866,邪術帽
2867,西帕希包頭巾
2868,傭兵盔帽
2869,朱紅盔帽
2870,綠金頭冠（紅電氣石）
2871,乙太綠金頭冠（紅電氣石）
2872,綠金頭冠（鋯石）
2873,乙太綠金頭冠（鋯石）
2874,綠金頭冠（電氣石）
2875,乙太綠金頭冠（電氣石）
2876,綠金頭冠（琥珀）
2877,乙太綠金頭冠（琥珀）
2878,綠金頭冠（尖晶石）
2879,乙太綠金頭冠（尖晶石）
2880,綠金頭冠（綠松石）
2881,乙太綠金頭冠（綠松石）
2882,纖維狩獵帽
2883,乙太纖維狩獵帽
2884,鈷鐵鎖甲頭罩
2885,乙太鈷鐵鎖甲頭罩
2886,纖維貝雷帽
2887,海盜三角帽
2888,古典兜帽
2889,鈷鐵頭盔
2890,乙太鈷鐵頭盔
2891,纖維騎士帽
2892,乙太纖維騎士帽
2893,鈷鐵角盔
2894,乙太鈷鐵角盔
2895,顯貴無簷帽
2896,聖堂鎖甲頭罩
2897,英騎戰冠
2898,昭武頭冠
2899,勇戰輕盔
2900,騰龍戰盔
2901,詠詩禮帽
2902,白癒頭冠
2903,黑術闊邊帽
2904,喚靈長角
2905,學士方帽
2906,滑稽帽
2907,殘戮者之冠
2908,記錄者之冠
2909,探究者之冠
2910,賭博者之冠
2911,民兵開面盔
2912,民兵戰盔
2913,民兵寬邊帽
2914,衛月獨角
2915,白銀三角帽
